,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Energy2014,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
126,126,126,9322.55,1678104579,1,164476053.6,NA,3.15,1.55,13109.5,1513.25,2.2,1.2,40.6,5.1,4.3,2.35,1.95,2.95,1.35,2.9,0.05,684.388341,37.4933055,36.1242455,126,9322.55,1678104579,1,164476053.6,NA,3.15,1.55,13109.5,167.5446107,-1.734417077,0.448178422,0.285169657,0.189724868,0.051753813,0.21175923,14704.3385,-0.035402969,9509.001,9699.18102,9893.16464,10091.02793,10292.84849,10498.70546,10708.67957,10922.85316,11141.31023,11364.13643,11591.41916,11823.24754,12059.71249,12300.90674,12546.92488,4.276475,12797.86337,36.19272491,34.93725931,33.72534373,32.55546748,31.42617231,30.33605051,29.28374323,28.26793874,27.28737083,26.34081719,25.42709793,24.54507407,23.69364616,22.87175287,22.07836969,21.31250766
127,127,127,12264.85,2144190322,1,209925072.3,NA,3.65,1.4,17082.5,1183.75,2.25,1.1,47.6,3.9,4.75,2.65,2.1,3.45,1.3,3.25,0.2,761.165853,29.1064165,37.8340025,127,12264.85,2144190322,1,209925072.3,NA,3.65,1.4,17082.5,168.2363865,-1.725089485,0.448624447,0.287469598,0.181628154,0.049586287,0.211355259,16306.1195,-0.033849643,12510.147,12760.34994,13015.55694,13275.86808,13541.38544,13812.21315,14088.45741,14370.22656,14657.63109,14950.78371,15249.79939,15554.79537,15865.89128,16183.20911,16506.87329,7.74935,16837.01076,28.10219304,27.13261708,26.19649324,25.29266734,24.42002505,23.57749048,22.76402486,21.97862526,21.22032335,20.48818422,19.7813052,19.09881477,18.43987147,17.80366291,17.18940467,16.59633945
128,128,128,10812.36842,1909312783,1.157894737,188739042.4,NA,2.947368421,1.736842105,15331.57895,1383.315789,2.157894737,1.263157895,49.89473684,4.157894737,4.157894737,1.684210526,2.473684211,3.052631579,1.105263158,2.789473684,0.263157895,671.0826205,34.11815842,30.85514526,128,10812.36842,1909312783,1.157894737,188739042.4,NA,2.947368421,1.736842105,15331.57895,168.8230079,-1.707218854,0.445282986,0.28970633,0.18096225,0.050126759,0.211167651,14325.26053,-0.033810026,11028.61579,11249.18811,11474.17187,11703.6553,11937.72841,12176.48298,12420.01264,12668.41289,12921.78115,13180.21677,13443.82111,13712.69753,13986.95148,14266.69051,14552.02432,10.14815789,14843.06481,32.95321515,31.82804815,30.74129927,29.69165676,28.67785363,27.69866618,26.75291248,25.83945095,24.95717899,24.10503166,23.28198037,22.48703165,21.71922597,20.97763652,20.26136819,19.5695564
129,129,129,12238.75,2179018558,1.05,214857529.1,NA,3.05,1.55,17445.5,1404.05,2.45,1.25,51.9,3.55,5.15,2.7,2.45,3.9,1.25,3.15,0.75,812.4642225,42.26593,59.9511815,129,12238.75,2179018558,1.05,214857529.1,NA,3.05,1.55,17445.5,169.389393,-1.681974483,0.442655397,0.293657466,0.171471679,0.048754874,0.210699376,17804.396,-0.032476958,12483.525,12733.1955,12987.85941,13247.6166,13512.56893,13782.82031,14058.47671,14339.64625,14626.43917,14918.96796,15217.34732,15521.69426,15832.12815,16148.77071,16471.74613,4.87305,16801.18105,40.84412568,39.47015014,38.14239443,36.85930375,35.61937558,34.42115797,33.26324778,32.1442891,31.06297162,30.01802911,29.00823793,28.03241561,27.08941945,26.17814521,25.29752576,24.44652991
130,130,130,11584.25,2038314076,1,201064041.2,NA,3,1.65,16346,1661.15,2.25,1.25,46.7,4.9,4.35,2.2,2.15,2.95,1.4,2.8,0.15,715.7502275,39.640265,23.8490595,130,11584.25,2038314076,1,201064041.2,NA,3,1.65,16346,170.0126369,-1.690442901,0.445429273,0.293489987,0.171620064,0.049017223,0.210891805,15093.863,-0.033146949,11815.935,12052.2537,12293.29877,12539.16475,12789.94804,13045.74701,13306.66195,13572.79518,13844.25109,14121.13611,14403.55883,14691.63001,14985.46261,15285.17186,15590.8753,3.43,15902.6928,38.30007291,37.00519118,35.75408793,34.54528304,33.37734647,32.24889651,31.15859814,30.10516152,29.08734039,28.10393063,27.15376883,26.23573091,25.34873081,24.49171917,23.66368211,22.86364004
131,131,131,10520.52632,1865535753,1.052631579,184111107.1,NA,2.894736842,1.789473684,14990.52632,1931.157895,2.315789474,1.210526316,47.31578947,5,4.684210526,2.105263158,2.578947368,3.263157895,1.421052632,3,0.263157895,737.0492316,41.58485579,61.66062,131,10520.52632,1865535753,1.052631579,184111107.1,NA,2.894736842,1.789473684,14990.52632,170.5157892,-1.687466622,0.445043981,0.294974318,0.169705117,0.049469031,0.210942829,16300.20105,-0.033243918,10730.93684,10945.55558,11164.46669,11387.75602,11615.51114,11847.82137,12084.7778,12326.47335,12573.00282,12824.46287,13080.95213,13342.57117,13609.4226,13881.61105,14159.24327,6.286184211,14442.42814,40.18139467,38.82529942,37.51497148,36.24886624,35.0254912,33.84340426,32.70121196,31.59756788,30.53117106,29.50076442,28.50513331,27.54310409,26.61354272,25.71535342,24.8474774,24.00889163
132,132,132,10355.75,1854668752,1.1,182918566.9,NA,2.75,1.7,14812.5,1780.75,2.35,1.35,47,4.15,4.85,2.8,2.05,3.6,1.25,3.35,0.25,796.561346,39.0588065,32.790898,132,10355.75,1854668752,1.1,182918566.9,NA,2.75,1.7,14812.5,171.0469496,-1.697365598,0.445168959,0.294943581,0.179254093,0.051309344,0.211465009,16925.556,-0.034916329,10562.865,10774.1223,10989.60475,11209.39684,11433.58478,11662.25647,11895.5016,12133.41163,12376.07987,12623.60146,12876.07349,13133.59496,13396.26686,13664.1922,13937.47604,9.374925,14216.22557,37.73286501,36.45193567,35.21449044,34.01905315,32.86419774,31.74854656,30.67076875,29.6295786,28.62373405,27.65203522,26.71332295,25.80647744,24.9304169,24.08409626,23.26650593,22.4766706
133,133,133,11497.95,2007963002,1,199575040,NA,2.85,1.7,16131,1782.9,2.2,1.35,51.6,4.2,4.2,1.75,2.45,3.05,1.15,2.6,0.45,654.274656,25.7624115,66.9672955,133,11497.95,2007963002,1,199575040,NA,2.85,1.7,16131,171.7296097,-1.69948241,0.44581661,0.293904031,0.178020689,0.050707014,0.211768438,14719.2235,-0.033817607,11727.909,11962.46718,12201.71652,12445.75085,12694.66587,12948.55919,13207.53037,13471.68098,13741.1146,14015.93689,14296.25563,14582.18074,14873.82436,15171.30084,15474.72686,7.8645,15784.2214,24.8867562,24.04086411,23.22372359,22.4343574,21.67182148,20.9352039,20.22362368,19.53622983,18.87220025,18.2307408,17.61108433,17.01248977,16.43424123,15.87564715,15.33603949,14.8147729
134,134,134,10225.47368,1818325861,1.052631579,178513807.6,NA,3.315789474,1.526315789,14410.52632,1242.473684,2.210526316,1.368421053,46.47368421,4.052631579,3.526315789,1.684210526,1.842105263,2.526315789,1,2.263157895,0.263157895,593.1803316,20.47838947,14.57752579,134,10225.47368,1818325861,1.052631579,178513807.6,NA,3.315789474,1.526315789,14410.52632,172.3550083,-1.694306402,0.447497272,0.293182839,0.169817111,0.048441993,0.212229497,12403.22158,-0.032180464,10429.98316,10638.58282,10851.35448,11068.38157,11289.7492,11515.54418,11745.85507,11980.77217,12220.38761,12464.79536,12714.09127,12968.3731,13227.74056,13492.29537,13762.14128,4.925789474,14037.3841,19.78445615,19.11403753,18.46633681,17.84058416,17.23603584,16.65197332,16.08770242,15.54255247,15.01587555,14.50704567,14.01545806,13.54052846,13.08169238,12.63840447,12.21013788,11.79638358
135,135,135,8346,1529396481,1,150640054.5,NA,2.95,1.55,12088,1440.95,2.4,1.15,44.35,4.5,4.8,2.3,2.5,3.6,1.2,3.2,0.4,767.015914,30.085706,62.812659,135,8346,1529396481,1,150640054.5,NA,2.95,1.55,12088,172.8874372,-1.682601496,0.444379049,0.295038575,0.175344259,0.049607991,0.211655838,16935.277,-0.032672735,8512.92,8683.1784,8856.841968,9033.978807,9214.658384,9398.951551,9586.930582,9778.669194,9974.242578,10173.72743,10377.20198,10584.74602,10796.44094,11012.36976,11232.61715,5.342225,11457.26949,29.07326092,28.09488668,27.14943671,26.23580305,25.35291502,24.49973797,23.67527205,22.87855109,22.10864141,21.36464074,20.64567721,19.95090827,19.27951971,18.63072473,18.00376303,17.39789985
136,136,136,8571.2,1567574828,1.05,154405658.5,NA,2.85,1.8,12398.5,1826.85,2.2,1.1,39.5,4.65,4.65,2.15,2.5,3.05,1.6,3.05,0,748.112351,34.0704595,58.554216,136,8571.2,1567574828,1.05,154405658.5,NA,2.85,1.8,12398.5,173.4740393,-1.661675553,0.443685428,0.293531155,0.166191538,0.047687689,0.211605065,16462.583,-0.030707675,8742.624,8917.47648,9095.82601,9277.74253,9463.29738,9652.563328,9845.614595,10042.52689,10243.37742,10448.24497,10657.20987,10870.35407,11087.76115,11309.51637,11535.7067,6.37,11766.42084,32.93817851,31.84352719,30.78525497,29.76215286,28.77305203,27.81682248,26.8923718,25.99864387,25.13461765,24.29930606,23.4917548,22.71104131,21.95627366,21.2265896,20.5211555,19.83916545
137,137,137,10229.42105,1847936850,1.105263158,181918993.4,NA,2.894736842,1.736842105,14676.31579,2128.105263,2.315789474,1.263157895,46.68421053,5.263157895,5,2.157894737,2.842105263,3.684210526,1.315789474,3.368421053,0.315789474,847.2840932,39.83354421,23.33158211,137,10229.42105,1847936850,1.105263158,181918993.4,NA,2.894736842,1.736842105,14676.31579,174.1191972,-1.667393045,0.443252887,0.295959704,0.172747435,0.049165552,0.211796093,17767.66684,-0.032171992,10434.00947,10642.68966,10855.54346,11072.65433,11294.10741,11519.98956,11750.38935,11985.39714,12225.10508,12469.60718,12718.99933,12973.37931,13232.8469,13497.50384,13767.45391,3.424842105,14042.80299,38.50518072,37.22111531,35.97987073,34.78001901,33.62017977,32.49901869,31.41524594,30.36761469,29.3549197,28.37599592,27.42971715,26.51499476,25.6307764,24.77604484,23.94981674,23.15114158
138,138,138,11118.9,1986670688,1,196947036.6,NA,2.75,1.6,15928,2050.65,2.5,1.4,52.1,4.45,5.15,2.4,2.75,3.6,1.55,3.05,0.55,871.049088,46.238311,29.0280655,138,11118.9,1986670688,1,196947036.6,NA,2.75,1.6,15928,174.7379667,-1.668064928,0.443687727,0.296195273,0.169231198,0.048418244,0.212702556,18368.9215,-0.031068017,11341.278,11568.10356,11799.46563,12035.45494,12276.16404,12521.68732,12772.12107,13027.56349,13288.11476,13553.87706,13824.9546,14101.45369,14383.48276,14671.15242,14964.57547,7.203,15263.86698,44.6957409,43.20463294,41.76327029,40.36999336,39.02319796,37.7213334,36.46290073,35.24645101,34.07058364,32.93394472,31.83522556,30.7731611,29.74652848,28.75414566,27.79487003,26.86759707
139,139,139,10027,1784046545,1,176445110,NA,2.8,1.65,14214.5,1772.8,2.2,1.1,47.8,4.1,5.1,2.9,2.2,4.25,0.85,4.05,0.2,859.071479,38.9481645,35.374031,139,10027,1784046545,1,176445110,NA,2.8,1.65,14214.5,175.4235737,-1.674390297,0.446077221,0.29627236,0.166217334,0.047048194,0.212872173,18253.99,-0.030083648,10227.54,10432.0908,10640.73262,10853.54727,11070.61821,11292.03058,11517.87119,11748.22861,11983.19319,12222.85705,12467.31419,12716.66047,12970.99368,13230.41356,13495.02183,4.153975,13764.92226,37.64387593,36.38326511,35.16486939,33.98727507,32.8491158,31.74907098,30.68586425,29.65826199,28.66507187,27.7051415,26.7773571,25.88064216,25.01395624,24.17629373,23.36668269,22.58418376
140,140,140,8238,1474077077,1,146202145.3,NA,2.526315789,1.736842105,11908.94737,1589.052632,2.157894737,1.210526316,48.21052632,4.736842105,4.526315789,2.315789474,2.210526316,3.315789474,1.210526316,3.052631579,0.263157895,764.7775837,52.45506737,32.39495737,140,8238,1474077077,1,146202145.3,NA,2.526315789,1.736842105,11908.94737,176.1059481,-1.681159126,0.445833278,0.294859452,0.175843996,0.049084397,0.213042197,16268.82737,-0.0312463,8402.76,8570.8152,8742.231504,8917.076134,9095.417657,9277.32601,9462.87253,9652.129981,9845.17258,10042.07603,10242.91755,10447.7759,10656.73142,10869.86605,11087.26337,7.667210526,11309.00864,50.69136106,48.98695618,47.33985881,45.7481421,44.20994396,42.72346495,41.28696609,39.89876689,38.55724337,37.26082614,36.00799858,34.79729507,33.62729927,32.49664245,31.40400191,30.34809942
141,141,141,11018.75,1950753283,1,192332035.8,NA,2.95,1.6,15616,1704.35,2.35,1.2,48.45,3.9,5.1,2.25,2.85,3.35,1.75,3.15,0.2,816.753217,39.921721,84.1698235,141,11018.75,1950753283,1,192332035.8,NA,2.95,1.6,15616,176.6629878,-1.664696391,0.446294945,0.294005877,0.170817025,0.048003406,0.212813858,18386.1845,-0.030938394,11239.125,11463.9075,11693.18565,11927.04936,12165.59035,12408.90216,12657.0802,12910.2218,13168.42624,13431.79477,13700.43066,13974.43927,14253.92806,14539.00662,14829.78675,5.092325,15126.38249,38.5925701,37.30767186,36.06555292,34.86478901,33.70400324,32.58186459,31.49708634,30.44842462,29.43467697,28.45468096,27.50731286,26.59148638,25.70615135,24.8502926,24.02292875,23.2231111
142,142,142,10013.63158,1783072816,1,175592668.8,NA,3,1.684210526,14325.26316,1384.315789,2.263157895,1.210526316,41.31578947,4.947368421,4.894736842,2.421052632,2.473684211,3.263157895,1.631578947,3.263157895,0,817.6625358,39.59401158,49.48412,142,10013.63158,1783072816,1,175592668.8,NA,3,1.684210526,14325.26316,177.1688442,-1.653594455,0.445070806,0.295209154,0.170402645,0.047316591,0.212754127,17696.87053,-0.030632185,10213.90421,10418.18229,10626.54594,10839.07686,11055.8584,11276.97556,11502.51508,11732.56538,11967.21668,12206.56102,12450.69224,12699.70608,12953.70021,13212.77421,13477.02969,8.741342105,13746.57029,38.28456282,37.01842,35.79415092,34.61037073,33.46574039,32.35896513,31.28879303,30.25401353,29.25345615,28.2859891,27.350518,26.4459847,25.57136603,24.72567265,23.90794794,23.11726694
143,143,143,8157.65,1488235777,1,146752631.5,NA,2.25,1.7,11895.5,1942.55,2.15,1.3,47.8,4,3.95,1.85,2.1,2.75,1.2,2.4,0.35,675.226958,29.0892665,26.8264465,143,8157.65,1488235777,1,146752631.5,NA,2.25,1.7,11895.5,177.7572351,-1.642318808,0.445720581,0.297649873,0.162175001,0.046277312,0.212343921,14327.6205,-0.030237775,8320.803,8487.21906,8656.963441,8830.10271,9006.704764,9186.83886,9370.575637,9557.987149,9749.146892,9944.12983,10143.01243,10345.87268,10552.79013,10763.84593,10979.12285,5.9486,11198.70531,28.13378951,27.20969648,26.31595655,25.45157274,24.61558081,23.80704818,23.02507292,22.26878272,21.5373339,20.82991053,20.14572346,19.48400945,18.84403034,18.22507223,17.62644465,17.04747982
144,144,144,8768.75,1592165790,1,156794558.3,NA,2.85,1.8,12737,1760.15,2.45,1.25,45.05,4.3,5.7,2.75,2.95,4,1.7,3.9,0.1,960.290877,63.4229295,55.96584,144,8768.75,1592165790,1,156794558.3,NA,2.85,1.8,12737,178.2839202,-1.652697536,0.445725262,0.298723929,0.168082601,0.048014365,0.213058044,20739.933,-0.031287842,8944.125,9123.0075,9305.46765,9491.577003,9681.408543,9875.036714,10072.53745,10273.9882,10479.46796,10689.05732,10902.83847,11120.89524,11343.31314,11570.1794,11801.58299,9.9414875,12037.61465,61.32655111,59.29946632,57.33938468,55.44409148,53.61144522,51.83937515,50.125879,48.46902066,46.86692804,45.31779092,43.81985889,42.37143943,40.97089596,39.61664599,38.30715932,37.04095637
145,145,145,10344.89474,1837877079,1,180462293.9,NA,3.105263158,1.631578947,14681.05263,1877.842105,2.421052632,1.263157895,43.68421053,4.315789474,4.473684211,2.263157895,2.210526316,3.315789474,1.157894737,3.052631579,0.263157895,759.4109747,30.98971474,40.92797211,145,10344.89474,1837877079,1,180462293.9,NA,3.105263158,1.631578947,14681.05263,178.8885469,-1.638319767,0.442048615,0.301085232,0.17070445,0.049158208,0.212895742,16333.44789,-0.031716061,10551.79263,10762.82848,10978.08505,11197.64675,11421.59969,11650.03168,11883.03232,12120.69296,12363.10682,12610.36896,12862.57634,13119.82787,13382.22442,13649.86891,13922.86629,8.964188947,14201.32362,29.97429349,28.99214394,28.04217589,27.12333487,26.23460096,25.37498765,24.54354077,23.73933741,22.9614849,22.20911981,21.48140701,20.77753873,20.09673369,19.43823617,18.80131523,18.18526391
146,146,146,9029.55,1596871450,1,157389533.8,NA,2.9,1.55,12838.5,1713.95,2.25,1.2,47.5,3.85,4.35,2.3,2.05,3.25,1.1,2.85,0.4,761.408991,36.123486,19.904633,146,9029.55,1596871450,1,157389533.8,NA,2.9,1.55,12838.5,179.5843516,-1.623314561,0.440949695,0.300971577,0.167779928,0.048499181,0.213076966,15945.176,-0.03136461,9210.141,9394.34382,9582.230696,9773.87531,9969.352817,10168.73987,10372.11467,10579.55696,10791.1481,11006.97107,11227.11049,11451.6527,11680.68575,11914.29947,12152.58545,6.474125,12395.63716,34.95069038,33.81597109,32.71809193,31.65585683,30.62810856,29.63372747,28.67163024,27.74076874,26.84012887,25.96872943,25.1256211,24.30988536,23.52063355,22.75700581,22.01817023,21.3033219
147,147,147,10910.45,1935878334,1,191546087.4,NA,2.75,1.6,15559,1562.45,2.4,1.2,54.9,4.25,4.15,1.5,2.65,3.3,0.85,2.7,0.6,714.936509,43.4758135,32.06119,147,10910.45,1935878334,1,191546087.4,NA,2.75,1.6,15559,179.980078,-1.607905145,0.440048402,0.301308613,0.164993151,0.048047618,0.212316389,15244.851,-0.031165185,11128.659,11351.23218,11578.25682,11809.82196,12046.0184,12286.93877,12532.67754,12783.33109,13038.99772,13299.77767,13565.77322,13837.08869,14113.83046,14396.10707,14684.02921,5.55415,14977.7098,42.07771382,40.72457437,39.41494931,38.14743932,36.92069004,35.73339069,34.58427263,33.47210804,32.39570854,31.35392401,30.3456413,29.36978304,28.42530654,27.5112026,26.62649452,25.77023697
148,148,148,10852.89474,1952732377,1.105263158,193763709.4,NA,2.578947368,1.894736842,15659.47368,1679.315789,2.368421053,1.157894737,47.31578947,4.105263158,4.894736842,2.052631579,2.842105263,3.263157895,1.631578947,3.052631579,0.210526316,843.9438921,62.80219105,39.72061211,148,10852.89474,1952732377,1.105263158,193763709.4,NA,2.578947368,1.894736842,15659.47368,180.5274431,-1.598969676,0.439463819,0.302421087,0.162077124,0.047877467,0.212531571,18033.96947,-0.031206896,11069.95263,11291.35168,11517.17872,11747.52229,11982.47274,12222.12219,12466.56464,12715.89593,12970.21385,13229.61813,13494.21049,13764.0947,14039.37659,14320.16412,14606.56741,7.123052632,14898.69875,60.79381507,58.84966574,56.96768912,55.14589697,53.38236463,51.67522898,50.0226865,48.42299133,46.87445343,45.37543684,43.92435789,42.51968356,41.15992987,39.84366028,38.56948418,37.33605547
149,149,149,8810.95,1622341802,1.1,159339531.8,NA,2.7,1.6,12717,1697.5,2.25,1.2,47.5,4.7,4.05,2,2.05,3.15,0.9,2.75,0.4,699.809229,37.3298905,33.9923045,149,8810.95,1622341802,1.1,159339531.8,NA,2.7,1.6,12717,181.194318,-1.60562227,0.439094635,0.303319428,0.168046618,0.049349519,0.212533445,14975.5415,-0.031965759,8987.169,9166.91238,9350.250628,9537.25564,9728.000753,9922.560768,10121.01198,10323.43222,10529.90087,10740.49888,10955.30886,11174.41504,11397.90334,11625.86141,11858.37864,9.19485,12095.54621,36.13113643,34.97087728,33.8478769,32.7609388,31.70890494,30.69065446,29.70510249,28.75119901,27.8279277,26.9343049,26.0693785,25.23222701,24.42195849,23.63770969,22.87864502,22.14395578
150,150,150,10681,1884780823,1,185724064.3,NA,2.9,1.75,15020,1602.8,2.35,1.2,48.7,4.25,4.85,2.3,2.55,3.2,1.65,3,0.2,844.1202315,42.832076,37.0264335,150,10681,1884780823,1,185724064.3,NA,2.9,1.75,15020,181.6724716,-1.60618785,0.438931192,0.303807443,0.17013949,0.050321646,0.212724561,17982.585,-0.032660927,10894.62,11112.5124,11334.76265,11561.4579,11792.68706,12028.5408,12269.11162,12514.49385,12764.78373,13020.0794,13280.48099,13546.09061,13817.01242,14093.35267,14375.21972,4.2777,14662.72412,41.4561488,40.12442155,38.83547438,37.58793304,36.38046741,35.21179012,34.08065513,32.98585645,31.92622681,30.90063646,29.90799192,28.94723486,28.01734092,27.11731867,26.24620851,25.40308169
151,151,151,9921.368421,1758057817,1,172386357.3,NA,3.052631579,1.631578947,14021.05263,1184.368421,2.368421053,1.157894737,48.21052632,3.789473684,4.789473684,2.578947368,2.210526316,3.368421053,1.421052632,3.263157895,0.105263158,823.6315353,30.20207842,50.02079895,151,9921.368421,1758057817,1,172386357.3,NA,3.052631579,1.631578947,14021.05263,182.3889191,-1.579119824,0.438115044,0.302491184,0.163949693,0.049200169,0.211075399,17829.63947,-0.031877294,10119.79579,10322.19171,10528.63554,10739.20825,10953.99242,11173.07226,11396.53371,11624.46438,11856.95367,12094.09274,12335.9746,12582.69409,12834.34797,13091.03493,13352.85563,8.642052632,13619.91274,29.24822441,28.32449539,27.42993994,26.5636367,25.7246934,24.91224593,24.1254575,23.36351774,22.62564186,21.91106987,21.21906577,20.54891682,19.89993279,19.27144522,18.6628068,18.07339063
152,152,152,7557,1388856587,1,136909572.8,NA,2.45,1.9,10927.5,1743.8,2.25,1.2,45.3,4.2,3.85,2,1.85,2.75,1.1,2.4,0.35,657.16987,42.3350445,47.633978,152,7557,1388856587,1,136909572.8,NA,2.45,1.9,10927.5,183.0808718,-1.588225003,0.440604273,0.301785906,0.159615526,0.04815494,0.212198588,14383.752,-0.0308444,7708.14,7862.3028,8019.548856,8179.939833,8343.53863,8510.409402,8680.61759,8854.229942,9031.314541,9211.940832,9396.179649,9584.103242,9775.785306,9971.301012,10170.72703,12.12505,10374.14157,40.99029298,39.68825681,38.42757918,37.20694634,36.02508629,34.88076743,33.77279729,32.70002127,31.66132144,30.6556154,29.6818551,28.73902581,27.82614502,26.94226144,26.08645397,25.2578308
