,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
337,337,337,11588.41176,2026466242,1,201104767.8,NA,2.647058824,2,16335.88235,1575.235294,2.117647059,1.294117647,49.88235294,5.352941176,3.705882353,1.823529412,1.882352941,3.176470588,0.529411765,2.941176471,0.235294118,986.0757694,55.57516588,78.40441,337,11588.41176,2026466242,1,201104767.8,NA,2.647058824,2,16335.88235,287.2746184,-0.705087603,0.432151393,0.275389942,0.127242222,0.043944898,0.18948141,21724.08529,-0.027256404,11798.80221,12041.24046,12274.3816,12527.96467,12772.87062,13035.07163,13292.77231,13563.10069,13833.08258,14112.15192,14394.57288,14683.06559,14978.67222,15277.42956,15585.54516,15895.16572,54.87322673,53.99469916,53.28467209,52.47780283,51.78458842,51.01367091,50.32533495,49.59280135,48.91059188,48.21034985,47.53673661,46.86527546,46.20098981,45.55638952,44.90585337,44.28345851
338,338,338,8643.3,1566751008,1.05,154431204.2,NA,2.5,1.75,12395,1805.7,2.15,1.1,40.45,6.05,3.3,1.75,1.55,2.55,0.75,2.15,0.4,923.000897,52.2230975,26.6414715,338,8643.3,1566751008,1.05,154431204.2,NA,2.5,1.75,12395,287.7979863,-0.702434725,0.431799699,0.275468502,0.128191914,0.044228306,0.189331488,19380.4565,-0.027476681,8787.611375,8971.995275,9141.171981,9334.808614,9513.953539,9713.240128,9903.496786,10107.54128,10307.98222,10517.35786,10727.94266,10943.30462,11164.76911,11386.9744,11618.14268,11847.71343,51.62690873,50.72503684,50.09973477,49.3016142,48.68860484,47.93550738,47.31484227,46.61134073,45.98559702,45.32173259,44.69559764,44.06580337,43.44097529,42.8423909,42.22678519,41.65191886
339,339,339,9559,1729618213,1,171347531.6,NA,2.45,2,13700.5,2030.5,2.2,1.15,47.4,4.55,4.25,2,2.25,3.1,1.15,2.85,0.25,1113.227864,48.218401,112.3115525,339,9559,1729618213,1,171347531.6,NA,2.45,2,13700.5,288.3441871,-0.711189076,0.433330374,0.273261334,0.133078049,0.045423996,0.189137507,25011.0085,-0.028192439,9734.60475,9934.00503,10127.08702,10335.52687,10538.11854,10753.79411,10966.68373,11189.27625,11412.12911,11642.12587,11875.09801,12113.03803,12356.7161,12603.25583,12857.1912,13112.81205,47.56489423,46.84694689,46.20089404,45.52185275,44.89283352,44.23824049,43.62125496,42.99177572,42.38703109,41.77997734,41.18816875,40.60187933,40.02302441,39.45647342,38.89205355,38.3431437
340,340,340,11430.31579,2024637275,1,201038451.5,NA,2.263157895,1.947368421,16152.63158,2360.157895,2.263157895,1.052631579,44.10526316,5.368421053,4,2.105263158,1.894736842,2.947368421,1.052631579,2.578947368,0.368421053,1140.220587,57.11891316,15.86568421,340,11430.31579,2024637275,1,201038451.5,NA,2.263157895,1.947368421,16152.63158,289.0179289,-0.706619524,0.43272397,0.273092124,0.133791247,0.045337069,0.189124336,23593.59737,-0.027979851,11631.59711,11872.48902,12100.11756,12352.46746,12592.29074,12852.75619,13105.97577,13373.81256,13639.65256,13915.52311,14194.06099,14478.71074,14770.77145,15065.14373,15369.72775,15674.45044,56.38969728,55.49289531,54.75763453,53.93091681,53.21336095,52.4225718,51.71130412,50.95871265,50.25487652,49.53463039,48.84053245,48.14924104,47.46553327,46.80132271,46.13217666,45.49056682
341,341,341,11189.9,2000137074,1,197983112.6,NA,2.75,1.7,16043.5,1952.85,2.25,1.4,51.05,3.5,3.9,1.6,2.3,2.9,1,2.65,0.25,1078.551397,34.1454785,51.0542025,341,11189.9,2000137074,1,197983112.6,NA,2.75,1.7,16043.5,289.6563039,-0.710185272,0.434150768,0.273286078,0.132765373,0.045105176,0.189088727,23053.1755,-0.028034854,11395.52688,11628.9303,11854.97777,12098.95845,12336.13228,12588.58699,12837.80809,13098.36624,13359.24546,13628.47691,13901.19767,14179.7327,14464.98087,14753.5868,15050.84049,15350.08051,33.69628231,33.17176757,32.72321369,32.23402128,31.79677666,31.32726352,30.89595289,30.44707268,30.02214015,29.59109738,29.1735325,28.75867334,28.34870109,27.94907653,27.5485403,27.16200668
342,342,342,11506.52632,2025782671,1.157894737,201383204.9,NA,2.421052632,2.105263158,16339.47368,1250.421053,2,1.263157895,45.15789474,4.526315789,3.263157895,1.421052632,1.842105263,2.315789474,0.947368421,2.052631579,0.263157895,884.5766263,47.45131632,63.07086579,342,11506.52632,2025782671,1.157894737,201383204.9,NA,2.421052632,2.105263158,16339.47368,290.393269,-0.708253826,0.433413068,0.273505556,0.135765133,0.045804518,0.189151294,19339.74474,-0.028638562,11706.59934,11949.8173,12178.01028,12432.95279,12673.66317,12936.61803,13191.13129,13461.24293,13728.66791,14006.62651,14287.0092,14573.59476,14867.80181,15164.01038,15470.89985,15777.37879,46.88415184,46.08536713,45.49893616,44.78279759,44.20892524,43.53020286,42.95368147,42.31575303,41.73845217,41.13366857,40.55904694,39.9830955,39.41235008,38.86297296,38.30203639,37.77345362
343,343,343,10311.6,1860257644,1.1,184404689.3,NA,2.5,2.2,14844,1963.2,2,1.35,50.3,4.6,3.45,1.8,1.65,2.65,0.8,2.3,0.35,955.324923,43.49632,48.469624,343,10311.6,1860257644,1.1,184404689.3,NA,2.5,2.2,14844,290.9461711,-0.706425937,0.433002009,0.272957032,0.13801345,0.046388322,0.189119438,20485.603,-0.028854781,10491.87325,10709.55769,10914.41866,11142.53721,11358.52319,11593.8823,11822.11618,12063.98992,12303.71528,12552.71321,12803.98352,13060.79329,13324.37133,13589.86776,13864.78221,14139.53958,42.96858642,42.25010689,41.70814158,41.05952922,40.52951539,39.91341224,39.38269882,38.80186155,38.27195533,37.72000527,37.19373528,36.66705939,36.14538031,35.64206988,35.12985694,34.64508882
344,344,344,11434.6,1999475844,1.1,198817510.4,NA,2.15,2.1,16264.5,2096.75,2.25,1.15,51.25,5.1,4,1.95,2.05,3,1,2.6,0.4,1111.252674,44.251851,54.5433455,344,11434.6,1999475844,1.1,198817510.4,NA,2.15,2.1,16264.5,291.4601019,-0.706427042,0.433446015,0.271673646,0.137813166,0.046725202,0.189232527,23791.7555,-0.028662209,11647.71675,11885.37927,12117.48875,12365.73663,12608.9325,12866.02434,13121.15857,13386.84059,13653.64474,13928.4718,14207.17087,14491.75234,14783.0047,15078.07019,15381.50185,15687.60892,43.69301439,42.99063993,42.42505116,41.7805274,41.22831568,40.61274504,40.06419904,39.47956407,38.93570888,38.37705523,37.8399136,37.3043889,36.77456706,36.26061431,35.74171489,35.2455557
345,345,345,11930.73684,2100957299,1.052631579,209408956.2,NA,1.894736842,1.947368421,16888.42105,1140.578947,2.421052632,1.210526316,47.78947368,5.105263158,4.473684211,2.105263158,2.368421053,3.210526316,1.263157895,3,0.210526316,1260.086837,51.09266105,45.60442895,345,11930.73684,2100957299,1.052631579,209408956.2,NA,1.894736842,1.947368421,16888.42105,291.8542152,-0.702993579,0.433083055,0.272302862,0.137873923,0.046903423,0.188983519,26646.76053,-0.028620649,12161.15408,12406.85515,12652.04588,12908.19107,13164.18707,13430.0567,13697.50717,13973.1725,14252.14507,14538.11122,14828.94167,15125.75106,15429.01203,15737.27933,16053.00926,16373.26788,50.39562712,49.65978854,48.9749348,48.27194115,47.60540834,46.92551213,46.27381513,45.61726649,44.98035012,44.34519567,43.72333071,43.10829738,42.50131423,41.90555162,41.31425262,40.73620724
346,346,346,8090.65,1483599688,1,145669527.5,NA,2.6,1.95,11800,1224.95,2.15,1.3,46.3,4.95,3.5,1.5,2,2.8,0.7,2.4,0.4,1007.968882,46.420787,15.3434435,346,8090.65,1483599688,1,145669527.5,NA,2.6,1.95,11800,292.4018144,-0.702609974,0.433495697,0.272679279,0.137733151,0.046705976,0.188919535,20883.925,-0.028556231,8229.100125,8400.744405,8560.36213,8740.41653,8909.046568,9094.597287,9273.209842,9463.562316,9651.434565,9847.094519,10044.23085,10245.77256,10452.81396,10660.97835,10877.0033,11092.25891,45.85032878,45.1009972,44.51903276,43.83751571,43.26872127,42.61971094,42.05211336,41.43816428,40.87312986,40.28818657,39.72832859,39.16894172,38.61510921,38.07943613,37.53618018,37.01962833
347,347,347,8266.15,1484267802,1.05,146239531.3,NA,2.3,2.1,11792,1291.3,2.3,1.2,47.8,5,4.1,1.4,2.7,3.35,0.75,3.05,0.3,1186.863276,49.585599,14.823039,347,8266.15,1484267802,1.05,146239531.3,NA,2.3,2.1,11792,293.1071228,-0.701214642,0.433953798,0.271788683,0.139414011,0.046432556,0.189062862,24524.2105,-0.028619319,8413.301875,8587.060795,8752.270884,8934.197424,9108.076034,9295.969612,9479.338367,9672.727127,9865.093561,10064.44197,10265.88204,10471.71075,10682.79849,10895.76076,11115.85794,11336.39831,48.9588834,48.18427893,47.55173728,46.83822257,46.22071754,45.53830852,44.92577661,44.27650053,43.66996656,43.04868067,42.45019976,41.85393217,41.26409769,40.69121475,40.11372537,39.56029249
348,348,348,10127.42105,1813704096,1.105263158,179733190.1,NA,2.368421053,2.105263158,14535.78947,1394.947368,2,1.157894737,47.05263158,5.052631579,3.157894737,1.421052632,1.736842105,2.736842105,0.421052632,2.578947368,0.157894737,902.4681511,34.40826421,24.85006632,348,10127.42105,1813704096,1.105263158,179733190.1,NA,2.368421053,2.105263158,14535.78947,293.6619469,-0.710265506,0.434642637,0.270868903,0.150246179,0.047769529,0.188777149,18924.86158,-0.029991577,10297.17947,10513.03503,10711.51024,10938.15751,11148.24937,11381.55792,11604.58642,11843.53889,12078.44617,12323.70809,12570.45515,12822.78648,13082.22601,13342.61875,13613.4085,13882.47043,34.03326415,33.40368052,33.00143464,32.45462182,32.05946146,31.54689943,31.14240701,30.66794388,30.25634291,29.81180612,29.39706138,28.97791393,28.56151388,28.16545749,27.75402171,27.37493271
349,349,349,9860.75,1744348868,1,172803039.6,NA,2.5,2,14110.5,1853.7,2.5,1.3,47.85,5.15,4.75,2.15,2.6,3.45,1.3,3.1,0.35,1284.60703,76.5869755,113.1663085,349,9860.75,1744348868,1,172803039.6,NA,2.5,2,14110.5,294.2686727,-0.700712052,0.434377733,0.269285432,0.147921879,0.047970206,0.188332007,28525.9865,-0.029747416,10047.5815,10251.67192,10452.97329,10665.96482,10876.53821,11097.34444,11317.83382,11546.36306,11776.66855,12013.37137,12253.72521,12499.09176,12750.01846,13004.62243,13265.96172,13530.26564,75.56342905,74.44073135,73.42878059,72.36597279,71.38031661,70.35521934,69.3881469,68.40180601,67.45364183,66.5019251,65.57375002,64.65410761,63.74595618,62.85681771,61.97098489,61.10912401
350,350,350,12130.3,2140654338,1.05,212485525.5,NA,2.5,1.9,17167.5,1551.85,2.2,1.35,41.3,5.4,4.05,1.9,2.15,2.85,1.2,2.6,0.25,1114.991301,47.7921255,79.6411945,350,12130.3,2140654338,1.05,212485525.5,NA,2.5,1.9,17167.5,294.9665409,-0.687539191,0.433628912,0.269036979,0.145510208,0.047387904,0.187765685,24380.255,-0.029217932,12354.73488,12607.32246,12852.93778,13116.87766,13374.40987,13647.63012,13918.03209,14200.19472,14483.11051,14774.81926,15070.46687,15372.38728,15681.48855,15994.42462,16316.49508,16641.04819,47.15647232,46.48048817,45.85482665,45.20973546,44.60035154,43.97638224,43.37982792,42.77731078,42.19359643,41.61063263,41.04009623,40.47547021,39.91800335,39.37092366,38.82740169,38.29636145
351,351,351,8171.315789,1479450507,1,146045302.3,NA,2.473684211,1.947368421,11817.89474,1320.947368,2.315789474,1.157894737,50.63157895,5.315789474,4.105263158,2,2.105263158,3.157894737,0.947368421,2.842105263,0.315789474,1157.684754,45.67001158,55.33330158,351,8171.315789,1479450507,1,146045302.3,NA,2.473684211,1.947368421,11817.89474,295.4727161,-0.681491432,0.432689361,0.269356026,0.150233791,0.047683064,0.187139459,24755.47053,-0.029722414,8320.877763,8494.550984,8657.956607,8839.26429,9011.086061,9197.694158,9378.778949,9570.435574,9760.509434,9957.947557,10157.33412,10361.08193,10570.10201,10780.56332,10999.31349,11217.19788,43.37335618,44.20259888,43.81058014,43.10253595,42.6514719,42.00435361,41.51289174,40.9005976,40.38337538,39.80045619,39.26495106,38.72916525,38.19829433,37.70379767,37.10869831,36.68620978
352,352,352,11772.7,2098764378,1.05,208345528.7,NA,2.1,2.3,16712.5,1882.3,2.5,1.25,43,4.7,4.25,2.15,2.1,3,1.25,2.7,0.3,1212.172805,58.7306895,45.849104,352,11772.7,2098764378,1.05,208345528.7,NA,2.1,2.3,16712.5,296.0021702,-0.677042201,0.432069995,0.269839819,0.150928483,0.048496724,0.186750564,25673.9165,-0.030192728,11987.387,12233.41232,12470.61642,12727.89289,12976.95893,13243.04903,13504.995,13779.44003,14053.78528,14337.19989,14624.11672,14917.18313,15217.41654,15520.97207,15833.88519,16148.53227,57.98883212,57.13525444,56.39506565,55.59529407,54.87300133,54.1034438,53.39110222,52.65320402,51.95143915,51.24108901,50.55132572,49.86609052,49.18862902,48.52711242,47.86468616,47.22369453
353,353,353,11875.8,2117410039,1.05,209179535.7,NA,3.05,1.65,16825.5,1721.95,2.1,1.2,45.75,4,3.7,1.75,1.95,3.05,0.65,2.8,0.25,1043.48761,37.7523685,53.8151565,353,11875.8,2117410039,1.05,209179535.7,NA,3.05,1.65,16825.5,296.5586349,-0.665875035,0.43129701,0.269826771,0.148212587,0.047849991,0.186283271,22393.934,-0.029488668,12089.95313,12338.81447,12577.19359,12837.58462,13088.15802,13357.29097,13621.1574,13898.46882,14175.0392,14461.17125,14750.58911,15046.25798,15349.3091,15655.40339,15971.31684,16288.45873,37.29568352,36.73993828,36.27965715,35.76517876,35.3153369,34.82202159,34.37585567,33.90510359,33.46328936,33.01167334,32.57558288,32.14112664,31.71115112,31.29277468,30.87141128,30.46647225
354,354,354,11323.84211,1995437527,1,197940053.7,NA,2.631578947,1.894736842,16044.21053,1625.736842,2.210526316,1.263157895,46.42105263,5.263157895,4.263157895,2.263157895,2,3.052631579,1.210526316,2.947368421,0.105263158,1220.434232,49.29134368,46.20640684,354,11323.84211,1995437527,1,197940053.7,NA,2.631578947,1.894736842,16044.21053,297.1301806,-0.670763273,0.431820674,0.269589785,0.153022145,0.048349987,0.186160486,25849.80895,-0.030124034,11536.65645,11771.51956,12002.03933,12247.2539,12488.58594,12742.66747,12995.60305,13258.37375,13522.7231,13794.71631,14070.72435,14352.5231,14640.81681,14933.11157,15233.41437,15536.74673,48.65876903,47.96925,47.34376559,46.68915981,46.0792632,45.44679688,44.84804167,44.23834243,43.65091287,43.06161455,42.48613311,41.91577828,41.35226391,40.79995848,40.24974462,39.71362985
355,355,355,8223.3,1502466993,1,147354764.8,NA,2.95,1.9,11847,1161.35,2.15,1.45,41.25,4.9,3.65,1.55,2.1,2.45,1.2,2.4,0.05,991.2784035,38.8790255,95.324012,355,8223.3,1502466993,1,147354764.8,NA,2.95,1.9,11847,297.6946327,-0.67063522,0.431348006,0.269660483,0.157014293,0.048374606,0.186174581,22175.5595,-0.030198217,8361.80725,8536.89037,8698.297996,8882.094131,9052.871244,9242.117322,9423.315901,9617.213638,9808.00347,10007.08716,10207.44495,10412.32395,10622.9326,10834.40026,11054.20536,11272.75119,38.46575242,37.81082802,37.37236781,36.79689704,36.36604776,35.82382984,35.38494796,34.87972133,34.43486232,33.95890481,33.51178995,33.06081821,32.61281886,32.18467225,31.74209895,31.33093211
356,356,356,10453.85,1830859650,1,180827564.3,NA,2.85,1.7,14716,937.25,2.25,1.25,44.05,4.1,3.9,2,1.9,2.9,1,2.9,0,1074.610499,37.0563725,89.3437825,356,10453.85,1830859650,1,180827564.3,NA,2.85,1.7,14716,298.4402428,-0.659475703,0.429937166,0.269712562,0.15851587,0.049368559,0.185463389,23754.169,-0.030790846,10644.75588,10863.14388,11073.87563,11302.23426,11523.47361,11759.67514,11992.318,12235.96636,12479.59757,12731.23606,12986.01201,13246.24332,13512.82171,13782.38445,14060.2141,14339.64159,36.63643353,36.06420921,35.63328355,35.11489115,34.6926806,34.19962356,33.77568645,33.31030045,32.88589305,32.4430059,32.02052821,31.59723006,31.177526,30.77231057,30.35940044,29.96839184
357,357,357,11430.42105,2020362335,1.052631579,199726915.7,NA,2.473684211,2,16208.94737,1361.421053,2.315789474,1.263157895,48.52631579,4.894736842,4.421052632,2,2.421052632,3.157894737,1.263157895,2.842105263,0.315789474,1307.739904,48.53153421,16.38511,357,11430.42105,2020362335,1.052631579,199726915.7,NA,2.473684211,2,16208.94737,299.5122058,-0.671569734,0.430895544,0.268031419,0.169167854,0.050855473,0.185692983,27022.95947,-0.032199554,11647.89763,11887.28525,12119.52769,12369.03203,12603.48756,12869.93962,13115.64234,13390.85924,13648.03152,13932.57549,14201.43187,14496.18478,14777.13196,15082.57502,15375.45837,15692.94336,46.59731852,47.00085662,46.56745469,45.84713108,46.3463295,42.76432432,45.12870031,41.64972371,43.91589032,40.56463688,42.73598505,39.46199418,41.59885389,38.43603641,40.48185774,37.31593931
358,358,358,9703.5,1720057463,1,169914559.8,NA,2.45,2.1,13817.5,1784.8,2.2,1.05,43.3,4.85,4.5,2.2,2.3,3.25,1.25,3.05,0.2,1306.863051,52.1983525,44.101666,358,9703.5,1720057463,1,169914559.8,NA,2.45,2.1,13817.5,300.2105591,-0.663749753,0.43145566,0.265858123,0.166427543,0.050360918,0.18543267,27570.7085,-0.031754904,9876.803,10080.61664,10274.76483,10488.12426,10692.39493,10912.79376,11128.13462,11355.04244,11580.89974,11814.85663,12051.3266,12292.93721,12540.6857,12790.70662,13049.01442,13307.96409,51.56344696,50.80452141,50.16670314,49.46119291,48.83800734,48.16064284,47.54350221,46.89601512,46.28573634,45.66376135,45.06204612,44.46305165,43.87036218,43.29295046,42.71240558,42.15320912
359,359,359,8924.142857,1629473995,1.095238095,161286692.2,NA,2.476190476,2,13031.42857,1306.285714,2.238095238,1.238095238,52.19047619,4.095238095,3.761904762,1.666666667,2.095238095,2.80952381,0.952380952,2.523809524,0.285714286,1095.47158,45.97049333,36.40049,359,8924.142857,1629473995,1.095238095,161286692.2,NA,2.476190476,2,13031.42857,300.9022187,-0.659469641,0.431291396,0.266470153,0.164981826,0.049998414,0.185105685,23099.43,-0.031462649,9077.903095,9266.934467,9443.387269,9641.617086,9827.911552,10032.2685,10229.44362,10439.20527,10646.50895,10862.22354,11079.67376,11301.96257,11530.25151,11759.91274,11998.07965,12235.62384,45.43072761,44.74622459,44.19792638,43.56974925,43.03330583,42.43249501,41.89822764,41.32690113,40.79586666,40.2491668,39.72342572,39.19858566,38.67878043,38.17432459,37.66414293,37.17633239
360,360,360,10499.16667,1877091125,1,186040015.7,NA,2.444444444,2.055555556,15026.66667,1251.166667,2.166666667,1.222222222,49.55555556,5.111111111,4.5,2.222222222,2.277777778,3.277777778,1.222222222,2.777777778,0.5,1250.671454,48.71933889,106.1770928,360,10499.16667,1877091125,1,186040015.7,NA,2.444444444,2.055555556,15026.66667,301.5358357,-0.657119289,0.430723855,0.265110581,0.168037387,0.050629365,0.185488468,27690.78667,-0.031708807,10694.72847,10912.98247,11126.05869,11354.04107,11577.30813,11813.40354,12047.6473,12291.6177,12536.58648,12788.94244,13044.84132,13306.14375,13573.57895,13844.49997,14123.12169,14404.17397,48.13480857,47.43074273,46.84247022,46.18895496,45.61393734,44.98662254,44.41666543,43.81724342,43.25314709,42.67746789,42.12087578,41.56654247,41.01791237,40.48361162,39.94595636,39.42847937
361,361,361,10497.05,1867373574,1.05,185363517.9,NA,2.3,2.05,15036,1721.7,2.2,1.15,47.25,4.65,3.6,1.85,1.75,2.95,0.65,2.7,0.25,1007.848366,49.1479555,79.7940255,361,10497.05,1867373574,1.05,185363517.9,NA,2.3,2.05,15036,302.1157436,-0.653514992,0.430475441,0.264446779,0.169256647,0.050620826,0.185559113,22196.7835,-0.031659522,10683.62813,10904.36297,11114.05306,11345.18128,11565.90661,11804.59453,12037.40703,12283.04345,12527.30532,12780.48269,13036.28678,13297.66961,13565.74896,13836.17204,14115.70087,14395.73044,48.55746379,47.85632212,47.26343585,46.61046301,46.03101279,45.40348894,44.82983352,44.2293096,43.66216388,43.08476025,42.52562236,41.96908827,41.41835576,40.88144758,40.34189807,39.8216075
362,362,362,11744.6,2095435243,1.05,207794024.4,NA,2.5,1.9,16745,1677.85,2.2,1.25,45.6,6.1,3.55,1.7,1.85,2.7,0.85,2.45,0.25,983.5149905,44.897965,91.5555445,362,11744.6,2095435243,1.05,207794024.4,NA,2.5,1.9,16745,302.8454698,-0.642281002,0.429931718,0.264392116,0.165712051,0.050250042,0.185409851,21940.215,-0.031355856,11958.725,12204.17708,12440.79648,12697.47655,12945.93426,13211.40387,13472.71693,13746.51641,14020.20318,14302.94615,14589.1779,14881.54554,15181.06619,15483.89472,15796.06629,16109.95699,44.39129027,43.73070033,43.2140073,42.61016429,42.10402273,41.52739995,41.02131738,40.47426451,39.96944542,39.44676012,38.94553997,38.44428344,37.9474457,37.466083,36.97765309,36.51223305
363,363,363,10270.57895,1816167300,1.105263158,179811630.7,NA,2.315789474,2,14515.78947,1605.421053,2.210526316,1.368421053,47.84210526,5.105263158,3.736842105,1.578947368,2.157894737,3.210526316,0.526315789,2.947368421,0.263157895,1076.249617,55.22702316,59.03695368,363,10270.57895,1816167300,1.105263158,179811630.7,NA,2.315789474,2,14515.78947,303.8152192,-0.640421888,0.430738941,0.262724578,0.163949345,0.049904907,0.185873183,23169.11368,-0.031083004,10456.86303,10671.78227,10878.34304,11103.15319,11320.158,11552.59491,11780.96192,12020.58326,12259.84955,12507.20079,12757.504,13013.19204,13275.19644,13539.97016,13813.06636,14087.45738,54.5861174,53.80169323,53.15451192,52.42836914,51.79514608,51.09842106,50.46939599,49.80419099,49.1803676,48.54178601,47.92518311,47.31042041,46.70163568,46.10918191,45.51187546,44.93794489
